group,condition,Subject,phase,trial,target,hand_angle,cursor_error,movement_time,reaction_time,peak_velocity,rot_direction,rot
0,1,3,Adaptation,52,0,-24.25011,5.74989,1055.796725,694.0452089,NaN,CW,30
0,1,3,Adaptation,53,0,-24.03517,5.96483,761.1533762,680.3237078,NaN,CW,30
0,1,3,Adaptation,54,0,-17.5619,12.4381,816.763809,379.8542969,NaN,CW,30
0,1,3,Adaptation,55,0,-30.784507,-0.784507,1005.743345,184.2725291,NaN,CW,30
0,1,3,Adaptation,56,0,-26.2301,3.7699,1036.798452,342.9215789,NaN,CW,30
0,1,3,Adaptation,57,0,-29.298805,0.701195,880.344739,504.0053936,NaN,CW,30
0,1,3,Adaptation,58,0,-28.0252,1.9748,997.6083143,549.7139504,NaN,CW,30
0,1,3,Adaptation,59,0,-26.60635,3.39365,848.8561369,527.370424,NaN,CW,30
0,1,3,Adaptation,60,0,-26.17992,3.82008,1044.632171,409.3810278,NaN,CW,30
0,1,3,Adaptation,61,0,-29.567889,0.432111,649.2801854,379.834201,NaN,CW,30
0,1,3,Adaptation,62,0,-24.8875,5.1125,1042.343886,713.3838408,NaN,CW,30
0,1,3,Adaptation,63,0,-20.55845,9.44155,940.2019409,490.7706261,NaN,CW,30
0,1,3,Adaptation,64,0,-30.656497,-0.656497,950.2371836,327.5863031,NaN,CW,30
0,1,3,Adaptation,65,0,-32.97537,-2.97537,891.5965817,578.2637039,NaN,CW,30
0,1,3,Adaptation,66,0,-27.69278,2.30722,905.8707837,546.837322,NaN,CW,30
0,1,3,Adaptation,67,0,-25.10582,4.89418,1240.08193,434.6747341,NaN,CW,30
0,1,3,Adaptation,68,0,-26.08686,3.91314,929.6856315,556.3073009,NaN,CW,30
0,1,3,Adaptation,69,0,-30.017977,-0.017977,1030.045989,438.1926818,NaN,CW,30
0,1,3,Adaptation,70,0,-31.02755,-1.02755,625.050977,299.5585837,NaN,CW,30
0,1,3,Adaptation,71,0,-24.22511,5.77489,1039.854507,126.878696,NaN,CW,30
0,1,3,Adaptation,72,0,-29.683757,0.316243,1092.045768,433.9271614,NaN,CW,30
0,1,3,Adaptation,73,0,-32.14737,-2.14737,873.2072338,429.1129467,NaN,CW,30
0,1,3,Adaptation,74,0,-26.26899,3.73101,843.7669359,394.6748127,NaN,CW,30
0,1,3,Adaptation,75,0,-23.70683,6.29317,1001.225831,578.0456281,NaN,CW,30
0,1,3,Adaptation,76,0,-25.06967,4.93033,816.1071443,448.2954565,NaN,CW,30
0,1,3,Adaptation,77,0,-28.93409,1.06591,1112.68657,546.4589658,NaN,CW,30
0,1,3,Adaptation,78,0,-28.93716,1.06284,797.8360206,556.5309764,NaN,CW,30
0,1,3,Adaptation,79,0,-31.31328,-1.31328,1100.929445,487.9388598,NaN,CW,30
0,1,3,Adaptation,80,0,-32.77407,-2.77407,1175.806225,325.997668,NaN,CW,30
0,1,3,Adaptation,81,0,-24.14877,5.85123,918.462237,619.4854956,NaN,CW,30
0,1,3,Adaptation,82,0,-29.9268454,0.0731546,979.9674916,518.8014271,NaN,CW,30
0,1,3,Adaptation,83,0,-34.6178,-4.6178,1158.366298,389.2886061,NaN,CW,30
0,1,3,Adaptation,84,0,-29.766158,0.233842,908.6225571,575.3084431,NaN,CW,30
0,1,3,Adaptation,85,0,-24.57283,5.42717,957.9741493,520.5964991,NaN,CW,30
0,1,3,Adaptation,86,0,-31.74871,-1.74871,1038.98643,423.9363559,NaN,CW,30
0,1,3,Adaptation,87,0,-22.26706,7.73294,858.5335035,522.1861774,NaN,CW,30
0,1,3,Adaptation,88,0,-31.52952,-1.52952,803.1606569,471.2235235,NaN,CW,30
0,1,3,Adaptation,89,0,-32.46238,-2.46238,912.931246,682.0569744,NaN,CW,30
0,1,3,Adaptation,90,0,-31.95061,-1.95061,696.389972,412.3927051,NaN,CW,30
0,1,3,Adaptation,91,0,-24.51689,5.48311,837.9445413,451.7094326,NaN,CW,30
0,1,3,Adaptation,92,0,-33.07296,-3.07296,1092.099578,478.94399,NaN,CW,30
0,1,3,Adaptation,93,0,-29.015661,0.984339,994.8668585,473.8974408,NaN,CW,30
0,1,3,Adaptation,94,0,-36.56802,-6.56802,779.7660136,573.6511299,NaN,CW,30
0,1,3,Adaptation,95,0,-31.43254,-1.43254,784.5673092,509.5222705,NaN,CW,30
0,1,3,Adaptation,96,0,-26.08286,3.91714,951.2361098,440.4967514,NaN,CW,30
0,1,3,Adaptation,97,0,-34.11687,-4.11687,670.4477741,547.4956228,NaN,CW,30
0,1,3,Adaptation,98,0,-26.71213,3.28787,1069.791703,657.5991673,NaN,CW,30
0,1,3,Adaptation,99,0,-28.03888,1.96112,1147.169884,460.2616796,NaN,CW,30
0,1,3,Adaptation,100,0,-20.74333,9.25667,1034.684566,548.6347734,NaN,CW,30
0,1,3,Adaptation,101,0,-27.20183,2.79817,791.4843568,421.0279128,NaN,CW,30
0,1,3,Adaptation,102,0,-27.72146,2.27854,803.1906713,549.3058177,NaN,CW,30
0,1,3,Adaptation,103,0,-31.35541,-1.35541,828.4154869,505.6108207,NaN,CW,30
0,1,3,Adaptation,104,0,-34.49162,-4.49162,1005.93678,419.0766732,NaN,CW,30
0,1,3,Adaptation,105,0,-29.122328,0.877672,959.8979775,454.9401812,NaN,CW,30
0,1,3,Adaptation,106,0,-33.50013,-3.50013,969.1902211,350.9507048,NaN,CW,30
0,1,3,Adaptation,107,0,-26.68735,3.31265,1061.171114,432.5460658,NaN,CW,30
0,1,3,Adaptation,108,0,-31.5633,-1.5633,1014.27213,514.9969591,NaN,CW,30
0,1,3,Adaptation,109,0,-22.87988,7.12012,896.7212139,360.5579401,NaN,CW,30
0,1,3,Adaptation,110,0,-23.85579,6.14421,943.0571264,356.7468751,NaN,CW,30
0,1,4,Adaptation,1,0,1.6615,-28.3385,1005.579509,595.5707775,NaN,CCW,-30
0,1,4,Adaptation,2,0,21.6437,-8.3563,1086.871891,494.5421418,NaN,CCW,-30
0,1,4,Adaptation,3,0,9.6446,-20.3554,722.9125434,381.2533617,NaN,CCW,-30
0,1,4,Adaptation,4,0,16.0889,-13.9111,1054.003042,443.2738208,NaN,CCW,-30
0,1,4,Adaptation,5,0,14.2997,-15.7003,1146.425613,590.9953443,NaN,CCW,-30
0,1,4,Adaptation,6,0,12.1004,-17.8996,1008.034149,364.0018283,NaN,CCW,-30
0,1,4,Adaptation,7,0,11.7498,-18.2502,944.3217839,514.7729331,NaN,CCW,-30
0,1,4,Adaptation,8,0,18.122,-11.878,1013.72876,394.8725337,NaN,CCW,-30
0,1,4,Adaptation,9,0,18.9972,-11.0028,632.9996918,292.0383291,NaN,CCW,-30
0,1,4,Adaptation,10,0,24.86285,-5.13715,1232.602247,797.1007463,NaN,CCW,-30
0,1,4,Adaptation,11,0,17.1283,-12.8717,1161.687214,532.2055167,NaN,CCW,-30
0,1,4,Adaptation,12,0,30.269259,0.269259,1279.611017,500.7047955,NaN,CCW,-30
0,1,4,Adaptation,13,0,18.8909,-11.1091,832.028274,471.9069152,NaN,CCW,-30
0,1,4,Adaptation,14,0,26.54946,-3.45054,1059.960324,659.766717,NaN,CCW,-30
0,1,4,Adaptation,15,0,23.09917,-6.90083,764.8825663,485.6037357,NaN,CCW,-30
0,1,4,Adaptation,16,0,23.99967,-6.00033,1098.184033,592.5867172,NaN,CCW,-30
0,1,4,Adaptation,17,0,26.29849,-3.70151,1006.383582,770.3929263,NaN,CCW,-30
0,1,4,Adaptation,18,0,21.05672,-8.94328,805.6729618,695.3034824,NaN,CCW,-30
0,1,4,Adaptation,19,0,23.70067,-6.29933,1072.155381,431.9714307,NaN,CCW,-30
0,1,4,Adaptation,20,0,18.4492,-11.5508,1204.373902,865.1720096,NaN,CCW,-30
0,1,4,Adaptation,21,0,22.36113,-7.63887,659.8513723,547.9538082,NaN,CCW,-30
0,1,4,Adaptation,22,0,16.438,-13.562,1129.035476,451.0534388,NaN,CCW,-30
0,1,4,Adaptation,23,0,22.19702,-7.80298,950.0112171,719.1015298,NaN,CCW,-30
0,1,4,Adaptation,24,0,20.1103,-9.8897,977.8105894,429.2846981,NaN,CCW,-30
0,1,4,Adaptation,25,0,19.568,-10.432,1140.578108,643.3364805,NaN,CCW,-30
0,1,4,Adaptation,26,0,22.80259,-7.19741,921.8106903,416.0860766,NaN,CCW,-30
0,1,4,Adaptation,27,0,23.5358,-6.4642,1041.52706,574.0647084,NaN,CCW,-30
0,1,4,Adaptation,28,0,17.5701,-12.4299,846.2499004,701.7943088,NaN,CCW,-30
0,1,4,Adaptation,29,0,24.46109,-5.53891,877.8713472,469.5550501,NaN,CCW,-30
0,1,4,Adaptation,30,0,18.6785,-11.3215,1060.366663,535.7057051,NaN,CCW,-30
0,1,4,Adaptation,31,0,29.9880955,-0.0119045,1069.604505,386.5655478,NaN,CCW,-30
0,1,4,Adaptation,32,0,26.8218,-3.1782,1075.484046,536.3644155,NaN,CCW,-30
0,1,4,Adaptation,33,0,19.811,-10.189,1254.029014,621.739107,NaN,CCW,-30
0,1,4,Adaptation,34,0,18.9583,-11.0417,979.2422211,549.8743888,NaN,CCW,-30
0,1,4,Adaptation,35,0,16.7962,-13.2038,1008.561003,478.7149957,NaN,CCW,-30
0,1,4,Adaptation,36,0,29.228841,-0.771159,705.220972,474.1277459,NaN,CCW,-30
0,1,4,Adaptation,37,0,22.96799,-7.03201,889.2075268,327.7288713,NaN,CCW,-30
0,1,4,Adaptation,38,0,22.21889,-7.78111,718.7278581,464.2692576,NaN,CCW,-30
0,1,4,Adaptation,39,0,26.73027,-3.26973,940.7492496,478.6759313,NaN,CCW,-30
0,1,4,Adaptation,40,0,16.0015,-13.9985,836.5500168,578.4291007,NaN,CCW,-30
0,1,4,Adaptation,41,0,19.2644,-10.7356,895.6916166,547.0927165,NaN,CCW,-30
0,1,4,Adaptation,42,0,32.21608,2.21608,853.8959041,587.4264723,NaN,CCW,-30
0,1,4,Adaptation,43,0,25.03128,-4.96872,793.7130967,436.763552,NaN,CCW,-30
0,1,4,Adaptation,44,0,27.73397,-2.26603,1047.262896,449.854267,NaN,CCW,-30
0,1,4,Adaptation,45,0,25.55308,-4.44692,1081.481923,587.6261767,NaN,CCW,-30
0,1,4,Adaptation,46,0,28.27944,-1.72056,714.2908317,611.3502187,NaN,CCW,-30
0,1,4,Adaptation,47,0,19.8732,-10.1268,936.7418108,667.7328508,NaN,CCW,-30
0,1,4,Adaptation,48,0,21.60825,-8.39175,874.1048581,196.4895244,NaN,CCW,-30
0,1,4,Adaptation,49,0,23.89353,-6.10647,1055.459461,301.4675413,NaN,CCW,-30
0,1,4,Adaptation,50,0,23.18155,-6.81845,1142.136365,528.492121,NaN,CCW,-30
0,1,4,Adaptation,51,0,23.81176,-6.18824,844.2064896,471.2521557,NaN,CCW,-30
0,1,4,Adaptation,52,0,22.15338,-7.84662,993.9290276,748.489652,NaN,CCW,-30
0,1,4,Adaptation,53,0,23.25563,-6.74437,1009.803884,544.4278448,NaN,CCW,-30
0,1,4,Adaptation,54,0,23.82283,-6.17717,1179.43738,448.3636408,NaN,CCW,-30
0,1,4,Adaptation,55,0,21.71951,-8.28049,780.290819,482.8198052,NaN,CCW,-30
0,1,4,Adaptation,56,0,28.76913,-1.23087,988.0351819,623.5517283,NaN,CCW,-30
0,1,4,Adaptation,57,0,26.66458,-3.33542,683.4291537,432.3712565,NaN,CCW,-30
0,1,4,Adaptation,58,0,26.54189,-3.45811,974.3878631,605.511175,NaN,CCW,-30
0,1,4,Adaptation,59,0,27.98223,-2.01777,1077.611909,359.5367359,NaN,CCW,-30
0,1,4,Adaptation,60,0,29.688074,-0.311926,786.9273753,373.3607904,NaN,CCW,-30
0,1,4,Adaptation,61,0,16.1953,-13.8047,728.3283768,301.8960439,NaN,CCW,-30
0,1,4,Adaptation,62,0,31.93978,1.93978,834.879695,458.8759992,NaN,CCW,-30
0,1,4,Adaptation,63,0,30.603184,0.603184,975.0826487,343.8298532,NaN,CCW,-30
0,1,4,Adaptation,64,0,26.28497,-3.71503,1007.527338,404.6156007,NaN,CCW,-30
0,1,4,Adaptation,65,0,29.237569,-0.762431,1331.894598,485.4231973,NaN,CCW,-30
0,1,4,Adaptation,66,0,30.545033,0.545033,687.5595768,498.2723474,NaN,CCW,-30
0,1,4,Adaptation,67,0,26.29652,-3.70348,691.9668128,258.828676,NaN,CCW,-30
0,1,4,Adaptation,68,0,23.10344,-6.89656,910.4586016,521.8480966,NaN,CCW,-30
0,1,4,Adaptation,69,0,31.35743,1.35743,821.6338206,464.966943,NaN,CCW,-30
0,1,4,Adaptation,70,0,33.10391,3.10391,796.0905857,568.1897329,NaN,CCW,-30
0,1,4,Adaptation,71,0,30.160161,0.160161,767.7138613,530.3593157,NaN,CCW,-30
0,1,4,Adaptation,72,0,27.58704,-2.41296,1113.599257,390.3814517,NaN,CCW,-30
0,1,4,Adaptation,73,0,27.04875,-2.95125,1020.761248,247.0022408,NaN,CCW,-30
0,1,4,Adaptation,74,0,25.28754,-4.71246,964.29541,586.3572419,NaN,CCW,-30
0,1,4,Adaptation,75,0,28.08755,-1.91245,914.7882432,792.4561115,NaN,CCW,-30
0,1,4,Adaptation,76,0,22.44757,-7.55243,922.1051095,338.1584248,NaN,CCW,-30
0,1,4,Adaptation,77,0,26.99701,-3.00299,1071.712013,452.2588544,NaN,CCW,-30
0,1,4,Adaptation,78,0,21.42482,-8.57518,857.565156,622.528896,NaN,CCW,-30
0,1,4,Adaptation,79,0,26.65274,-3.34726,862.7319116,151.5805453,NaN,CCW,-30
0,1,4,Adaptation,80,0,30.77752,0.77752,1380.74724,180.6407531,NaN,CCW,-30
0,1,4,Adaptation,81,0,30.0813907,0.0813907,1015.896503,609.708738,NaN,CCW,-30
0,1,4,Adaptation,82,0,31.09705,1.09705,800.0307226,599.223968,NaN,CCW,-30
0,1,4,Adaptation,83,0,22.04063,-7.95937,727.334952,375.7016929,NaN,CCW,-30
0,1,4,Adaptation,84,0,29.856908,-0.143092,953.3158129,533.4391346,NaN,CCW,-30
0,1,4,Adaptation,85,0,35.16169,5.16169,1012.095919,561.7980822,NaN,CCW,-30
0,1,4,Adaptation,86,0,30.411174,0.411174,912.285754,657.8479191,NaN,CCW,-30
0,1,4,Adaptation,87,0,24.78339,-5.21661,1019.446433,276.4422678,NaN,CCW,-30
0,1,4,Adaptation,88,0,25.80156,-4.19844,1050.705247,340.1946544,NaN,CCW,-30
0,1,4,Adaptation,89,0,28.82166,-1.17834,1040.581521,465.9150268,NaN,CCW,-30
0,1,4,Adaptation,90,0,20.76101,-9.23899,916.0112977,137.3913127,NaN,CCW,-30
0,1,4,Adaptation,91,0,31.47054,1.47054,785.0671155,299.0686888,NaN,CCW,-30
0,1,4,Adaptation,92,0,29.741569,-0.258431,976.605587,567.8971035,NaN,CCW,-30
0,1,4,Adaptation,93,0,34.13353,4.13353,1252.222074,361.8919052,NaN,CCW,-30
0,1,4,Adaptation,94,0,33.15299,3.15299,1116.978489,389.5663777,NaN,CCW,-30
0,1,4,Adaptation,95,0,30.526051,0.526051,1018.738671,512.0953004,NaN,CCW,-30
0,1,4,Adaptation,96,0,26.12897,-3.87103,1064.046293,381.1393497,NaN,CCW,-30
0,1,4,Adaptation,97,0,20.8788,-9.1212,1128.809784,168.4476639,NaN,CCW,-30
0,1,4,Adaptation,98,0,23.73933,-6.26067,969.9249942,191.7753643,NaN,CCW,-30
0,1,4,Adaptation,99,0,34.46822,4.46822,928.7193608,263.7796783,NaN,CCW,-30
0,1,4,Adaptation,100,0,28.61823,-1.38177,906.1894217,495.5456352,NaN,CCW,-30
0,1,4,Adaptation,101,0,31.94809,1.94809,1228.230826,397.2624216,NaN,CCW,-30
0,1,4,Adaptation,102,0,32.64286,2.64286,1119.706932,504.40851,NaN,CCW,-30
0,1,4,Adaptation,103,0,25.26349,-4.73651,858.8576675,310.6532288,NaN,CCW,-30
0,1,4,Adaptation,104,0,30.695455,0.695455,663.4369746,303.3338024,NaN,CCW,-30
0,1,4,Adaptation,105,0,25.40998,-4.59002,866.601488,387.711672,NaN,CCW,-30
0,1,4,Adaptation,106,0,27.55794,-2.44206,939.279362,390.6026478,NaN,CCW,-30
0,1,4,Adaptation,107,0,34.28976,4.28976,645.0819524,496.6044373,NaN,CCW,-30
0,1,4,Adaptation,108,0,30.94799,0.94799,1100.553198,539.5904856,NaN,CCW,-30
0,1,4,Adaptation,109,0,32.06202,2.06202,1116.623018,301.6153764,NaN,CCW,-30
0,1,4,Adaptation,110,0,25.68594,-4.31406,919.1476442,208.588665,NaN,CCW,-30
0,1,5,Adaptation,1,0,1.1475,31.1475,1070.651626,667.8197835,NaN,CW,30
0,1,5,Adaptation,2,0,-14.9837,15.0163,1108.172655,484.9375846,NaN,CW,30
0,1,5,Adaptation,3,0,-17.3677,12.6323,1126.912091,715.0301862,NaN,CW,30
0,1,5,Adaptation,4,0,-21.47059,8.52941,1060.691973,534.1227106,NaN,CW,30
0,1,5,Adaptation,5,0,-17.6363,12.3637,1264.370324,600.2732832,NaN,CW,30
0,1,5,Adaptation,6,0,-15.456,14.544,807.6582296,592.9851234,NaN,CW,30
0,1,5,Adaptation,7,0,-14.25,15.75,995.6221745,571.3613175,NaN,CW,30
0,1,5,Adaptation,8,0,-16.5128,13.4872,1204.207464,522.2340618,NaN,CW,30
0,1,5,Adaptation,9,0,-21.18893,8.81107,1006.447035,518.1343864,NaN,CW,30
0,1,5,Adaptation,10,0,-24.10706,5.89294,1124.792554,397.032786,NaN,CW,30
0,1,5,Adaptation,11,0,-13.6089,16.3911,955.5053436,665.5175708,NaN,CW,30
0,1,5,Adaptation,12,0,-25.98767,4.01233,825.8257545,547.0606121,NaN,CW,30
0,1,5,Adaptation,13,0,-24.61152,5.38848,787.4421207,339.6349698,NaN,CW,30
0,1,5,Adaptation,14,0,-21.79255,8.20745,765.7566275,782.4625815,NaN,CW,30
0,1,5,Adaptation,15,0,-24.15989,5.84011,1052.815901,492.1444648,NaN,CW,30
0,1,5,Adaptation,16,0,-19.7446,10.2554,1042.480021,491.7832363,NaN,CW,30
0,1,5,Adaptation,17,0,-26.56988,3.43012,845.9602336,514.7006827,NaN,CW,30
0,1,5,Adaptation,18,0,-21.63196,8.36804,1115.041216,546.1644105,NaN,CW,30
0,1,5,Adaptation,19,0,-27.9369,2.0631,796.6090725,864.0481769,NaN,CW,30
0,1,5,Adaptation,20,0,-20.92181,9.07819,1243.37472,726.4061778,NaN,CW,30
0,1,5,Adaptation,21,0,-30.707048,-0.707048,932.2827639,68.15662476,NaN,CW,30
0,1,5,Adaptation,22,0,-26.49466,3.50534,702.1234479,422.6858748,NaN,CW,30
0,1,5,Adaptation,23,0,-16.7136,13.2864,876.8469758,532.7854068,NaN,CW,30
0,1,5,Adaptation,24,0,-26.53015,3.46985,1462.900594,518.0935597,NaN,CW,30
0,1,5,Adaptation,25,0,-31.87037,-1.87037,1052.064659,772.6028189,NaN,CW,30
0,1,5,Adaptation,26,0,-29.538847,0.461153,1004.850755,555.8547645,NaN,CW,30
0,1,5,Adaptation,27,0,-24.37449,5.62551,898.7515305,499.7303291,NaN,CW,30
0,1,5,Adaptation,28,0,-23.41409,6.58591,658.9773722,585.624254,NaN,CW,30
0,1,5,Adaptation,29,0,-22.17033,7.82967,991.3357491,288.0022242,NaN,CW,30
0,1,5,Adaptation,30,0,-17.8488,12.1512,444.86029,423.2730831,NaN,CW,30
0,1,5,Adaptation,31,0,-25.17925,4.82075,752.6307463,606.2503814,NaN,CW,30
0,1,5,Adaptation,32,0,-24.08861,5.91139,964.4234212,518.2689864,NaN,CW,30
0,1,5,Adaptation,33,0,-19.0767,10.9233,826.4479842,359.4842171,NaN,CW,30
0,1,5,Adaptation,34,0,-13.3584,16.6416,1174.347371,270.2845124,NaN,CW,30
0,1,5,Adaptation,35,0,-20.89084,9.10916,1332.68176,499.085491,NaN,CW,30
0,1,5,Adaptation,36,0,-27.66995,2.33005,990.3527099,451.826586,NaN,CW,30
0,1,5,Adaptation,37,0,-22.88666,7.11334,1011.736427,508.3845754,NaN,CW,30
0,1,5,Adaptation,38,0,-24.91512,5.08488,642.0365612,119.910174,NaN,CW,30
0,1,5,Adaptation,39,0,-32.42962,-2.42962,1212.233497,581.1214065,NaN,CW,30
0,1,5,Adaptation,40,0,-23.13014,6.86986,862.2322494,533.1463737,NaN,CW,30
0,1,5,Adaptation,41,0,-23.99579,6.00421,1151.036065,644.7903148,NaN,CW,30
0,1,5,Adaptation,42,0,-22.7005,7.2995,1037.112604,348.8462418,NaN,CW,30
0,1,5,Adaptation,43,0,-30.885336,-0.885336,892.1192528,440.9107257,NaN,CW,30
0,1,5,Adaptation,44,0,-26.72837,3.27163,882.6891862,415.7038652,NaN,CW,30
0,1,5,Adaptation,45,0,-27.06143,2.93857,771.220447,474.7697226,NaN,CW,30
0,1,5,Adaptation,46,0,-21.96991,8.03009,1145.409742,416.1753472,NaN,CW,30
0,1,5,Adaptation,47,0,-26.84166,3.15834,815.3768305,600.1417842,NaN,CW,30
0,1,5,Adaptation,48,0,-23.95716,6.04284,647.5394864,249.3685242,NaN,CW,30
0,1,5,Adaptation,49,0,-23.72189,6.27811,826.7921646,792.2322197,NaN,CW,30
0,1,5,Adaptation,50,0,-26.73834,3.26166,1191.282991,277.7155928,NaN,CW,30
0,1,5,Adaptation,51,0,-33.49444,-3.49444,922.2673809,359.8962562,NaN,CW,30
0,1,5,Adaptation,52,0,-23.42793,6.57207,1147.367995,207.557893,NaN,CW,30
0,1,5,Adaptation,53,0,-21.45857,8.54143,1214.434,694.3572568,NaN,CW,30
0,1,5,Adaptation,54,0,-26.10198,3.89802,954.7967765,665.8940951,NaN,CW,30
0,1,5,Adaptation,55,0,-23.80235,6.19765,1187.74975,377.2643101,NaN,CW,30
0,1,5,Adaptation,56,0,-29.292233,0.707767,929.5822758,559.0913348,NaN,CW,30
0,1,5,Adaptation,57,0,-18.3446,11.6554,817.2672316,683.2043173,NaN,CW,30
0,1,5,Adaptation,58,0,-25.59239,4.40761,938.1720483,351.7223469,NaN,CW,30
0,1,5,Adaptation,59,0,-26.8228,3.1772,680.8867433,333.2574202,NaN,CW,30
0,1,5,Adaptation,60,0,-33.87976,-3.87976,824.7531236,417.8450304,NaN,CW,30
0,1,5,Adaptation,61,0,-29.165919,0.834081,1096.803916,597.7471109,NaN,CW,30
0,1,5,Adaptation,62,0,-32.46905,-2.46905,888.4885347,293.651312,NaN,CW,30
0,1,5,Adaptation,63,0,-23.45585,6.54415,1023.6637,566.8750157,NaN,CW,30
0,1,5,Adaptation,64,0,-24.85129,5.14871,983.6371737,500.0628731,NaN,CW,30
0,1,5,Adaptation,65,0,-32.32493,-2.32493,711.2180639,660.1511162,NaN,CW,30
0,1,5,Adaptation,66,0,-16.1824,13.8176,1068.561986,504.3760703,NaN,CW,30
0,1,5,Adaptation,67,0,-23.94569,6.05431,914.2147574,374.5725297,NaN,CW,30
0,1,5,Adaptation,68,0,-24.48183,5.51817,852.9315244,191.5110227,NaN,CW,30
0,1,5,Adaptation,69,0,-19.1699,10.8301,929.7857602,335.3440464,NaN,CW,30
0,1,5,Adaptation,70,0,-41.2338,-11.2338,1012.312024,308.8892354,NaN,CW,30
0,1,5,Adaptation,71,0,-25.40869,4.59131,1170.912762,415.4746204,NaN,CW,30
0,1,5,Adaptation,72,0,-28.01683,1.98317,1100.319057,596.6745361,NaN,CW,30
0,1,5,Adaptation,73,0,-26.90528,3.09472,1082.224511,924.2713075,NaN,CW,30
0,1,5,Adaptation,74,0,-32.11947,-2.11947,944.5510274,899.7348338,NaN,CW,30
0,1,5,Adaptation,75,0,-21.67309,8.32691,704.5663165,592.320006,NaN,CW,30
0,1,5,Adaptation,76,0,-32.43058,-2.43058,921.3594126,539.7509994,NaN,CW,30
0,1,5,Adaptation,77,0,-26.00163,3.99837,1054.704702,369.88358,NaN,CW,30
0,1,5,Adaptation,78,0,-25.2084,4.7916,1042.121277,200.4622308,NaN,CW,30
0,1,5,Adaptation,79,0,-28.03327,1.96673,1172.724193,436.3230861,NaN,CW,30
0,1,5,Adaptation,80,0,-27.19859,2.80141,1119.206211,474.957962,NaN,CW,30
0,1,5,Adaptation,81,0,-32.20441,-2.20441,982.2687975,246.554511,NaN,CW,30
0,1,5,Adaptation,82,0,-26.78665,3.21335,867.802328,209.9181137,NaN,CW,30
0,1,5,Adaptation,83,0,-29.240852,0.759148,1156.477261,535.9726489,NaN,CW,30
0,1,5,Adaptation,84,0,-34.4147,-4.4147,844.3240006,363.0669062,NaN,CW,30
0,1,5,Adaptation,85,0,-30.0141645,-0.0141645,783.7618478,835.2664924,NaN,CW,30
0,1,5,Adaptation,86,0,-32.07341,-2.07341,857.455363,550.4981116,NaN,CW,30
0,1,5,Adaptation,87,0,-33.39072,-3.39072,847.923514,550.9152635,NaN,CW,30
0,1,5,Adaptation,88,0,-26.42999,3.57001,766.1232351,424.2134436,NaN,CW,30
0,1,5,Adaptation,89,0,-29.312401,0.687599,766.3479117,404.3484097,NaN,CW,30
0,1,5,Adaptation,90,0,-28.86035,1.13965,1187.227402,550.9216702,NaN,CW,30
0,1,5,Adaptation,91,0,-31.31184,-1.31184,965.7099626,370.228043,NaN,CW,30
0,1,5,Adaptation,92,0,-24.11387,5.88613,911.3642187,390.1304667,NaN,CW,30
0,1,5,Adaptation,93,0,-26.01553,3.98447,837.9705999,300.9445177,NaN,CW,30
0,1,5,Adaptation,94,0,-30.775535,-0.775535,815.1257187,655.3888165,NaN,CW,30
0,1,5,Adaptation,95,0,-28.81533,1.18467,1027.304245,400.9829106,NaN,CW,30
0,1,5,Adaptation,96,0,-22.69514,7.30486,865.4332742,333.2110446,NaN,CW,30
0,1,5,Adaptation,97,0,-21.9144,8.0856,813.5358974,461.0169258,NaN,CW,30
0,1,5,Adaptation,98,0,-22.53372,7.46628,754.1740945,241.3849209,NaN,CW,30
0,1,5,Adaptation,99,0,-31.50966,-1.50966,753.8666282,367.3358394,NaN,CW,30
0,1,5,Adaptation,100,0,-30.11754,-0.11754,1038.170573,441.8778886,NaN,CW,30
0,1,5,Adaptation,101,0,-26.76315,3.23685,866.6358759,245.6423186,NaN,CW,30
0,1,5,Adaptation,102,0,-34.9089,-4.9089,1024.449543,286.9903017,NaN,CW,30
0,1,5,Adaptation,103,0,-34.20039,-4.20039,1021.644165,276.8774221,NaN,CW,30
0,1,5,Adaptation,104,0,-33.604,-3.604,903.0791673,410.2848365,NaN,CW,30
0,1,5,Adaptation,105,0,-25.55169,4.44831,843.9817482,374.2009155,NaN,CW,30
0,1,5,Adaptation,106,0,-29.321293,0.678707,956.3024224,598.1617117,NaN,CW,30
0,1,5,Adaptation,107,0,-30.169585,-0.169585,1177.641285,501.929478,NaN,CW,30
0,1,5,Adaptation,108,0,-30.178082,-0.178082,719.9619531,417.1078387,NaN,CW,30
0,1,5,Adaptation,109,0,-25.76951,4.23049,1157.844284,282.4981053,NaN,CW,30
0,1,5,Adaptation,110,0,-33.3812,-3.3812,667.3557902,437.4269794,NaN,CW,30
0,1,6,Adaptation,1,0,-2.1101,-32.1101,717.4894928,720.3258392,NaN,CCW,-30
0,1,6,Adaptation,2,0,17.4613,-12.5387,1071.840512,469.3293675,NaN,CCW,-30
0,1,6,Adaptation,3,0,12.0823,-17.9177,1204.080385,512.8969776,NaN,CCW,-30
0,1,6,Adaptation,4,0,22.30191,-7.69809,605.8443812,337.5249249,NaN,CCW,-30
0,1,6,Adaptation,5,0,19.8695,-10.1305,966.6499861,525.3229869,NaN,CCW,-30
0,1,6,Adaptation,6,0,15.9497,-14.0503,783.4951253,775.0381249,NaN,CCW,-30
0,1,6,Adaptation,7,0,20.90714,-9.09286,823.6306645,330.8694254,NaN,CCW,-30
